time left right
18433 -319 339
18450 -318 338
18466 -317 336
18483 -317 336
18500 -317 335
18516 -317 335
18533 -317 334
18550 -317 334
18566 -318 334
18583 -318 333
18600 -318 333
18616 -319 332
18633 -319 332
18650 -319 335
18666 -320 337
18683 -320 336
18700 -320 335
18716 -321 335
18733 -321 334
18750 -321 334
18766 -321 333
18783 -320 332
18800 -320 332
18816 -320 333
18833 -319 333
18850 -319 334
18866 -318 334
18883 -317 335
18900 -315 334
18916 -315 335
18933 -316 335
18950 -316 336
18966 -316 336
18983 -316 336
19000 -316 337
19016 -316 337
19033 -316 337
19050 -316 338
19066 -315 338
19083 -315 338
19100 -315 338
19116 -315 338
19133 -316 339
19150 -316 338
19166 -315 338
19183 -315 338
19200 -314 338
19216 -313 338
19233 -313 337
19250 -312 337
19266 -311 337
19283 -311 337
19300 -311 336
19316 -311 336
19333 -311 336
19350 -311 335
19366 -311 335
19383 -311 335
19400 -311 333
19416 -311 334
19433 -311 335
19450 -311 334
19466 -310 334
19483 -310 333
19500 -310 333
19516 -310 333
19533 -311 332
19550 -311 331
19566 -311 331
19583 -311 331
19600 -311 330
19616 -312 329
19633 -312 329
19650 -312 329
19666 -312 328
19683 -312 328
19700 -313 328
19716 -313 328
19733 -313 323
19750 -313 324
19766 -313 324
19783 -313 324
19800 -314 325
19816 -314 325
19833 -314 325
19850 -314 327
19866 -314 327
19883 -314 327
19900 -314 328
19916 -313 328
19933 -313 329
19950 -313 329
19966 -313 330
19983 -313 330
20000 -312 331
20016 -310 331
20033 -309 332
20050 -311 332
20066 -311 332
20083 -310 333
20100 -310 333
20116 -310 333
20133 -310 333
20150 -311 333
20166 -309 334
20183 -309 334
20200 -308 334
20216 -308 335
20233 -307 333
20250 -307 333
20266 -306 334
20283 -306 333
20300 -305 333
20316 -303 332
20333 -299 332
20350 -296 332
20366 -292 331
20383 -287 330
20400 -281 328
20416 -275 324
20433 -265 315
20450 -251 302
20466 -223 283
20483 -191 258
20500 -161 225
20516 -133 189
20533 -110 151
20550 -89 123
20566 -68 99
20583 -53 71
20600 -40 47
20616 -30 29
20633 -21 15
20650 -12 7
20666 -5 0
20683 0 -7
20700 4 -10
20716 7 -10
20733 10 -9
20750 11 -8
20766 12 -6
20783 12 -5
20800 12 -3
20816 11 -1
20833 10 0
20850 9 0
20866 7 1
20883 5 1
20900 4 1
20916 2 1
20933 1 1
20950 0 1
20966 0 0
20983 0 0
21000 -1 -1
21016 -1 -2
21033 -1 -3
21050 -1 -4
21066 0 -5
21083 0 -5
21100 0 -6
21116 0 -6
21133 0 -6
21150 0 -6
21166 0 -6
21183 0 -7
21200 1 -7
21216 1 -7
21233 1 -7
21250 1 -7
21266 1 -6
21283 2 -6
21300 2 -5
21316 2 -4
21333 2 -4
21350 2 -3
21366 2 -2
21383 2 -2
21400 2 -1
21416 1 -1
21433 1 0
21450 1 0
21466 0 0
21483 0 0
21500 0 0
21516 0 0
21533 0 0
21550 0 0
21566 0 0
21583 0 0
21600 0 0
21616 0 0
21633 0 0
21650 0 0
21666 0 0
21683 0 0
21700 0 0
21716 0 1
21733 0 1
21750 0 2
21766 0 2
21783 0 1
21800 0 0
21816 0 -2
21833 0 -4
21850 0 -5
21866 0 -6
21883 1 -7
21900 1 -6
21916 2 -6
21933 2 -4
21950 2 -3
21966 2 -1
21983 2 0
22000 2 1
22016 2 2
22033 2 2
22050 1 3
22066 1 3
22083 0 4
22100 0 4
22116 0 4
22133 0 4
22150 0 4
22166 0 4
22183 0 3
22200 0 3
22216 0 2
22233 0 2
22250 0 1
22266 0 1
22283 0 1
22300 0 1
22316 -1 0
22333 -1 0
22350 -1 0
22366 0 0
22383 0 0
22400 0 0
22416 0 0
22433 0 0
22450 0 0
22466 0 0
22483 0 0
22500 0 0
22516 0 0
22533 0 0
22550 0 -1
22566 0 -1
22583 0 -1
22600 0 -1
22616 0 -1
22633 0 -1
22650 0 -1
22666 0 0
22683 0 0
22700 0 0
22716 0 0
22733 0 0
22750 0 0
22766 0 0
22783 0 0
22800 0 0
22816 0 0
22833 0 0
22850 0 0
22866 0 0
22883 0 0
22900 0 0
22916 0 0
22933 0 0
22950 0 0
22966 0 0
22983 0 0
23000 0 0
23016 0 0
23033 0 0
23050 0 0
23066 0 0
23083 0 0
23100 0 0
23116 0 0
23133 0 0
23150 0 0
23166 0 0
23183 0 0
23200 0 0
23216 0 0
